"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"16.12.2022 15:18","Agoi Road, Nairobi","300.00","12.90","0.00","0.00","0.00","Ksh","Cash","16.12.2022 15:35","2.00","Finished"
"16.12.2022 14:39","Kas Apartments, Mweni Road, Nairobi","480.00","20.67","0.00","0.00","0.00","Ksh","Cash","16.12.2022 15:06","5.00","Finished"
"16.12.2022 14:10","Edsar Plaza, Pangani, Nairobi, Kenya","310.00","13.44","0.00","0.00","0.00","Ksh","Cash","16.12.2022 14:24","1.00","Finished"
"16.12.2022 13:48","Losai Road, Nairobi","320.00","13.74","0.00","0.00","0.00","Ksh","Cash","16.12.2022 14:01","4.00","Finished"
"16.12.2022 12:44","Kiasungur Road, Nairobi","700.00","30.19","0.00","0.00","0.00","Ksh","Cash","16.12.2022 13:38","9.00","Finished"
"16.12.2022 12:04","Sergeant Kahande Street, Nairobi","440.00","18.95","0.00","0.00","0.00","Ksh","Cash","16.12.2022 12:43","7.00","Finished"
"16.12.2022 11:26","Sadi Road, Nairobi","440.00","18.98","0.00","0.00","0.00","Ksh","Cash","16.12.2022 12:02","6.00","Finished"
"16.12.2022 10:31","Eldama Ravine Road 15, Nairobi","330.00","14.07","0.00","0.00","0.00","Ksh","Cash","16.12.2022 10:57","6.00","Finished"
"16.12.2022 08:55","Kingara Close, Nairobi","400.00","17.01","0.00","0.00","0.00","Ksh","Cash","16.12.2022 09:17","8.00","Finished"
"16.12.2022 08:25","Langata Road, Nairobi","410.00","17.53","0.00","0.00","0.00","Ksh","Cash","16.12.2022 08:55","8.00","Finished"
"16.12.2022 07:23","Waudo Street, Nairobi","380.00","16.08","0.00","0.00","0.00","Ksh","Cash","16.12.2022 08:00","6.00","Finished"
"16.12.2022 06:26","Hunters Road, Nairobi","970.00","41.58","0.00","0.00","0.00","Ksh","Cash","16.12.2022 07:08","16.00","Finished"
"15.12.2022 18:36","Galitos-Moi Avenue, Nairobi., Moi Avenue, Nairobi, Kenya","1370.00","56.58","0.00","0.00","0.00","Ksh","Cash","15.12.2022 19:37","23.00","Finished"
"15.12.2022 17:04","OuterRing Road, Nairobi","640.00","27.41","0.00","0.00","0.00","Ksh","Cash","15.12.2022 18:26","9.00","Finished"
"15.12.2022 16:06","Gachie Road, Nairobi, Kenya","940.00","38.81","0.00","0.00","0.00","Ksh","Cash","15.12.2022 17:05","20.00","Finished"
"15.12.2022 15:17","UNEP/KTTC, Kitisuru, Nairobi","370.00","15.76","0.00","0.00","0.00","Ksh","Cash","15.12.2022 15:42","7.00","Finished"
