"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"24.07.2022 11:32","Pan Africa Christian University, Lumumba Drive, Nairobi","230.00","7.24","0.00","0.00","0.00","Ksh","Cash","24.07.2022 11:46","4.00","Finished"
"24.07.2022 10:56","Kasarani Constituency, Nairobi","410.00","12.75","0.00","0.00","0.00","Ksh","Cash","24.07.2022 11:32","7.00","Finished"
"23.07.2022 23:53","Deja Vu, Rhapta Road, Nairobi, Kenya","680.00","20.79","0.00","0.00","0.00","Ksh","Cash","24.07.2022 00:24","17.00","Finished"
"23.07.2022 23:08","Ngong Road Ground Floor, Meky Place, Opposite Prestige Plaza, Nairobi","280.00","8.63","0.00","0.00","0.00","Ksh","Cash","23.07.2022 23:24","5.00","Finished"
"23.07.2022 22:44","Ring Road Parklands Kenrail Towers, Nairobi","340.00","10.65","0.00","0.00","0.00","Ksh","Cash","23.07.2022 23:05","7.00","Finished"
"23.07.2022 22:14","Ruminyi, Kenya","560.00","17.40","0.00","0.00","0.00","Ksh","Cash","23.07.2022 22:43","13.00","Finished"
"23.07.2022 21:40","Simba Street, Nairobi","670.00","20.63","0.00","0.00","0.00","Ksh","Cash","23.07.2022 22:12","17.00","Finished"
"23.07.2022 21:12","Kirongothi Street, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.07.2022 21:26","2.00","Finished"
"23.07.2022 20:53","Pramukh Swami Avenue, Nairobi","290.00","9.10","0.00","0.00","0.00","Ksh","Cash","23.07.2022 21:11","5.00","Finished"
"23.07.2022 20:12","Mvuli Suites, Nairobi","220.00","6.80","0.00","0.00","0.00","Ksh","Cash","23.07.2022 20:29","3.00","Finished"
"23.07.2022 19:56","Lower Kabete Road, Nairobi","200.00","6.23","0.00","0.00","0.00","Ksh","Cash","23.07.2022 20:07","3.00","Finished"
"23.07.2022 18:33","Afya Centre, Tom Mboya Street, Nairobi","500.00","15.59","0.00","0.00","0.00","Ksh","Cash","23.07.2022 19:18","10.00","Finished"
"23.07.2022 17:52","Kinoo Road, Nairobi","370.00","11.54","0.00","0.00","0.00","Ksh","Cash","23.07.2022 18:27","8.00","Finished"
