"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"29.10.2022 00:43","Loneview Access Road","800.00","0.00","0.00","0.00","0.00","Ksh","Cash","29.10.2022 01:12","21.00","Finished"
"28.10.2022 23:18","Syokimau-Katani Road","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","28.10.2022 23:29","2.00","Finished"
"28.10.2022 21:29","Savannah Road, Nairobi","600.00","18.51","0.00","0.00","0.00","Ksh","Cash","28.10.2022 22:05","14.00","Finished"
"28.10.2022 20:43","Chania Avenue, Nairobi","750.00","22.69","0.00","0.00","0.00","Ksh","Cash","28.10.2022 21:25","16.00","Finished"
"28.10.2022 19:01","Karen Road 405, Nairobi","460.00","14.16","0.00","0.00","0.00","Ksh","Cash","28.10.2022 19:34","12.00","Finished"
"28.10.2022 17:40","Kusi Lane, Nairobi","1060.00","31.91","0.00","0.00","0.00","Ksh","Cash","28.10.2022 18:57","19.00","Finished"
"28.10.2022 16:47","Haile Selassie Avenue Times Tower, Nairobi","500.00","15.33","0.00","0.00","0.00","Ksh","Cash","28.10.2022 17:40","6.00","Finished"
"28.10.2022 16:11","Kibera Access Road, Nairobi","350.00","10.75","0.00","0.00","0.00","Ksh","Cash","28.10.2022 16:42","6.00","Finished"
"28.10.2022 14:33","Prof. Wangari Maathai Road, Nairobi","560.00","17.32","0.00","0.00","0.00","Ksh","Cash","28.10.2022 15:27","10.00","Finished"
"28.10.2022 14:14","Burhan Estate, Nairobi","290.00","8.80","0.00","0.00","0.00","Ksh","Cash","28.10.2022 14:35","5.00","Finished"
"28.10.2022 13:48","UMRA PHARMACY, Nairobi, Kenya","400.00","12.36","0.00","0.00","0.00","Ksh","Cash","28.10.2022 14:15","9.00","Finished"
"28.10.2022 12:57","Nasra Gardens Estate, Kayole Spine Road, Nairobi","530.00","16.24","0.00","0.00","0.00","Ksh","Cash","28.10.2022 13:34","15.00","Finished"
"28.10.2022 10:51","Kitisuru, Nairobi","600.00","18.58","0.00","0.00","0.00","Ksh","Cash","28.10.2022 11:21","14.00","Finished"
"28.10.2022 09:49","Fikira apartments, Nairobi, Kenya","910.00","26.94","0.00","0.00","0.00","Ksh","Cash","28.10.2022 10:39","21.00","Finished"
"28.10.2022 08:56","Kasarani Constituency, Nairobi","370.00","11.50","0.00","0.00","0.00","Ksh","Cash","28.10.2022 09:21","7.00","Finished"
"27.10.2022 19:26","Nyayo Km Gate Path, Nairobi","550.00","16.96","0.00","0.00","0.00","Ksh","Cash","27.10.2022 19:59","14.00","Finished"
"26.10.2022 13:29","Wilson Flyover 60, Nairobi","310.00","9.55","0.00","0.00","0.00","Ksh","Cash","26.10.2022 13:50","6.00","Finished"
"26.10.2022 12:21","Ngong Road P. O. Box 30599-00100, Nairobi, Nairobi","340.00","10.47","0.00","0.00","0.00","Ksh","Cash","26.10.2022 12:48","7.00","Finished"
