"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"16.03.2023 15:12","Noshaba Lane, Nairobi","340.00","16.32","0.00","0.00","0.00","Ksh","Cash","16.03.2023 15:45","7.00","Finished"
"16.03.2023 12:58","Zambia Road","1060.00","48.83","0.00","0.00","0.00","Ksh","Cash","16.03.2023 14:13","23.00","Finished"
"16.03.2023 11:08","Green Park Terminus, A104, Nairobi, Kenya","1000.00","45.77","0.00","0.00","0.00","Ksh","Cash","16.03.2023 12:07","23.00","Finished"
"16.03.2023 10:10","Mombasa Road, Nairobi","470.00","22.27","0.00","0.00","0.00","Ksh","Cash","16.03.2023 10:58","10.00","Finished"
"16.03.2023 09:25","Wu Yi Plaza, Galana Road, Nairobi","550.00","26.24","0.00","0.00","0.00","Ksh","Cash","16.03.2023 10:02","1.00","Finished"
"16.03.2023 08:39","Nyayo National Stadium, Nairobi","530.00","25.12","0.00","0.00","0.00","Ksh","Cash","16.03.2023 09:24","7.00","Finished"
"16.03.2023 07:20","Flamegrill Restaurant-Donholm, Donholm Savannah Road, Nairobi, Kenya","830.00","39.67","0.00","0.00","0.00","Ksh","Cash","16.03.2023 08:39","10.00","Finished"
"14.03.2023 21:19","Migori Road, Nairobi","490.00","23.34","0.00","0.00","0.00","Ksh","Cash","14.03.2023 21:37","8.00","Finished"
"14.03.2023 21:01","Ngong Road Impala Club, Nairobi","250.00","12.03","0.00","0.00","0.00","Ksh","Cash","14.03.2023 21:15","4.00","Finished"
"14.03.2023 20:45","Kwa Farasi, Nairobi","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","14.03.2023 20:51","1.00","Finished"
"14.03.2023 20:12","Nairobi, Kenya","550.00","26.00","0.00","0.00","0.00","Ksh","Cash","14.03.2023 20:35","13.00","Finished"
"14.03.2023 19:55","Hatheru Road, Nairobi","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","14.03.2023 20:06","3.00","Finished"
"14.03.2023 19:36","Methodist Resort and Conference Centre, Oloitoktok Road, Nairobi","210.00","10.15","0.00","0.00","0.00","Ksh","Cash","14.03.2023 19:52","3.00","Finished"
"14.03.2023 19:20","Kilimani, Nairobi","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","14.03.2023 19:34","2.00","Finished"
"14.03.2023 18:43","Imagine Luxury Apartments, Wood Avenue, Nairobi","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","14.03.2023 18:50","1.00","Finished"
"14.03.2023 17:16","Mpesi Lane, Nairobi","450.00","21.65","0.00","0.00","0.00","Ksh","Cash","14.03.2023 17:57","8.00","Finished"
"14.03.2023 16:52","Parklands Road, Sarit Centre","220.00","10.27","0.00","0.00","0.00","Ksh","Cash","14.03.2023 17:09","1.00","Finished"
"14.03.2023 16:14","Sixth Street, Nairobi","450.00","21.22","0.00","0.00","0.00","Ksh","Cash","14.03.2023 16:52","8.00","Finished"
"14.03.2023 15:30","Mweni Road, Nairobi","220.00","10.59","0.00","0.00","0.00","Ksh","Cash","14.03.2023 15:57","2.00","Finished"
"14.03.2023 14:13","Mufuli Avenue, Nairobi","400.00","18.91","0.00","0.00","0.00","Ksh","Cash","14.03.2023 14:44","7.00","Finished"
"14.03.2023 13:35","Embakasi, Nairobi","440.00","20.99","0.00","0.00","0.00","Ksh","Cash","14.03.2023 14:03","9.00","Finished"
"14.03.2023 12:47","Ngara Road, Nairobi","530.00","25.14","0.00","0.00","0.00","Ksh","Cash","14.03.2023 13:15","11.00","Finished"
"14.03.2023 11:32","Springfield Park Estate, Donholm Savannah Road, Nairobi, Kenya","640.00","30.64","0.00","0.00","0.00","Ksh","Cash","14.03.2023 12:23","12.00","Finished"
"14.03.2023 10:20","Keekorok Road, Nairobi","470.00","22.23","0.00","0.00","0.00","Ksh","Cash","14.03.2023 11:05","10.00","Finished"
"14.03.2023 09:31","Ruby flats, Nairobi, Kenya","380.00","18.32","0.00","0.00","0.00","Ksh","Cash","14.03.2023 09:57","4.00","Finished"
"14.03.2023 08:41","5th Avenue Ngong 5th Avenue Office Suites, Ngong Rd, Nairobi, Nairobi","440.00","20.82","0.00","0.00","0.00","Ksh","Cash","14.03.2023 09:10","9.00","Finished"
"14.03.2023 07:26","Mlolongo, Kenya","940.00","43.55","0.00","0.00","0.00","Ksh","Cash","14.03.2023 08:36","22.00","Finished"
"14.03.2023 06:42","Donholm Savannah Road 382, Nairobi","580.00","22.79","100.00","0.00","0.00","Ksh","Cash","14.03.2023 07:06","7.00","Finished"
"11.03.2023 20:24","Eastern Bypass","590.00","28.01","0.00","0.00","0.00","Ksh","Cash","11.03.2023 20:51","12.00","Finished"
"11.03.2023 19:27","Kamiti Road, Nairobi","500.00","0.00","0.00","0.00","0.00","Ksh","Cash","11.03.2023 20:12","10.00","Finished"
"11.03.2023 17:47","Othaya Road 4, Nairobi","1070.00","0.00","0.00","0.00","0.00","Ksh","Cash","11.03.2023 19:01","26.00","Finished"
"11.03.2023 16:21","Gitanga Road, Nairobi","280.00","13.13","0.00","0.00","0.00","Ksh","Cash","11.03.2023 16:54","5.00","Finished"
"11.03.2023 15:06","Paradise Park Estate, Mutungoni Rd, Athi River, Kenya","1480.00","65.69","0.00","0.00","0.00","Ksh","Cash","11.03.2023 16:28","38.00","Finished"
"11.03.2023 14:14","Mfangano Street, Nairobi","1370.00","61.91","0.00","0.00","0.00","Ksh","Cash","11.03.2023 15:03","29.00","Finished"
"11.03.2023 14:03","Ushirika estate, Kipande Athumani Street, Nairobi","300.00","14.51","0.00","0.00","0.00","Ksh","Cash","11.03.2023 14:12","2.00","Finished"
"11.03.2023 13:27","Parklands Road, Nairobi","320.00","15.32","0.00","0.00","0.00","Ksh","Cash","11.03.2023 13:55","5.00","Finished"
"11.03.2023 12:55","CJ's Kilimani, Argwings Kodhek Road, Nairobi","330.00","15.69","0.00","0.00","0.00","Ksh","Cash","11.03.2023 13:23","6.00","Finished"
"11.03.2023 11:39","Fourth Street, Nairobi","510.00","24.11","0.00","0.00","0.00","Ksh","Cash","11.03.2023 12:35","10.00","Finished"
"11.03.2023 10:55","Mama Ngina Street Ground Floor, Jubilee Exchange House, Nairobi","370.00","17.86","0.00","0.00","0.00","Ksh","Cash","11.03.2023 11:28","7.00","Finished"
"11.03.2023 09:38","Nkurumah Lane, Nairobi","410.00","19.31","0.00","0.00","0.00","Ksh","Cash","11.03.2023 10:03","9.00","Finished"
"11.03.2023 08:31","James Drive","650.00","30.75","0.00","0.00","0.00","Ksh","Cash","11.03.2023 09:11","16.00","Finished"
"11.03.2023 07:43","Bansora Court, Nairobi","770.00","35.56","0.00","0.00","0.00","Ksh","Cash","11.03.2023 08:21","17.00","Finished"
"10.03.2023 21:04","Taifa Road 9th floor, Reinsurance Plaza, Nairobi","460.00","21.68","0.00","0.00","0.00","Ksh","Cash","10.03.2023 21:31","10.00","Finished"
"10.03.2023 20:33","Ruby Estate, Nairobi, Kenya","330.00","15.55","0.00","0.00","0.00","Ksh","Cash","10.03.2023 20:59","10.00","Finished"
"10.03.2023 19:41","Muu Road 10, Nairobi","730.00","34.41","0.00","0.00","0.00","Ksh","Cash","10.03.2023 20:29","18.00","Finished"
"10.03.2023 18:31","Kangaru Road, Nairobi","370.00","17.74","0.00","0.00","0.00","Ksh","Cash","10.03.2023 19:06","8.00","Finished"
"10.03.2023 17:30","River Drive, Nairobi","590.00","28.17","0.00","0.00","0.00","Ksh","Cash","10.03.2023 18:14","13.00","Finished"
"10.03.2023 16:55","Nairobi, Kenya","230.00","10.99","0.00","0.00","0.00","Ksh","Cash","10.03.2023 17:09","4.00","Finished"
"10.03.2023 16:19","Kahawa Downs Apartments, Central","330.00","15.87","0.00","0.00","0.00","Ksh","Cash","10.03.2023 16:47","7.00","Finished"
"10.03.2023 12:54","Thika Road, Nairobi","820.00","37.82","0.00","0.00","0.00","Ksh","Cash","10.03.2023 13:17","21.00","Finished"
"10.03.2023 12:27","Garden Upper Street, Nairobi","190.00","9.00","0.00","0.00","0.00","Ksh","Cash","10.03.2023 12:45","2.00","Finished"
"10.03.2023 11:40","Musufi Road Gandhi Ave, Nairobi, Nairobi","700.00","33.22","0.00","0.00","0.00","Ksh","Cash","10.03.2023 12:14","17.00","Finished"
"10.03.2023 11:10","Avenue Park 2, Outer Ring Road, Nairobi","450.00","21.44","0.00","0.00","0.00","Ksh","Cash","10.03.2023 11:39","10.00","Finished"
"10.03.2023 08:39","Al Jazeera residency, Nairobi","450.00","21.36","0.00","0.00","0.00","Ksh","Cash","10.03.2023 09:08","11.00","Finished"
"10.03.2023 07:36","Flamegrill, Savannah Road, Nairobi","610.00","28.92","0.00","0.00","0.00","Ksh","Cash","10.03.2023 08:27","11.00","Finished"
"09.03.2023 12:25","Market Street, Nairobi","350.00","16.57","0.00","0.00","0.00","Ksh","Cash","09.03.2023 12:53","6.00","Finished"
"09.03.2023 11:53","Woodvale Grove, Nairobi","420.00","19.89","0.00","0.00","0.00","Ksh","Cash","09.03.2023 12:20","4.00","Finished"
"09.03.2023 10:46","Shikunga, Nairobi","390.00","18.49","0.00","0.00","0.00","Ksh","Cash","09.03.2023 11:17","7.00","Finished"
"09.03.2023 10:05","Bamburi Road","970.00","44.09","0.00","0.00","0.00","Ksh","Cash","09.03.2023 10:40","24.00","Finished"
