"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"11.09.2022 19:07","PANGANI OASIS APARTMENTS, Ndovu Lane, Nairobi, Kenya","390.00","11.95","0.00","0.00","0.00","Ksh","Cash","11.09.2022 19:23","7.00","Finished"
"11.09.2022 18:33","DALSAN WHOLESALER, Nairobi, Kenya","210.00","6.43","0.00","0.00","0.00","Ksh","Cash","11.09.2022 18:57","3.00","Finished"
"11.09.2022 18:06","Muthaiga, Nairobi","350.00","10.76","0.00","0.00","0.00","Ksh","Cash","11.09.2022 18:33","7.00","Finished"
"11.09.2022 16:52","Kipande Athumani Street, Nairobi","290.00","9.07","0.00","0.00","0.00","Ksh","Cash","11.09.2022 17:24","5.00","Finished"
"11.09.2022 15:12","Trademark Hotel, The Village Market","580.00","18.12","0.00","0.00","0.00","Ksh","Cash","11.09.2022 15:56","14.00","Finished"
"11.09.2022 14:16","Pedestrian Entrance, Garden City Mall","510.00","15.92","0.00","0.00","0.00","Ksh","Cash","11.09.2022 14:48","12.00","Finished"
"11.09.2022 13:26","Leo Space Apartments ( Let & Managed by Aquantam®™), Unnamed Road, Ruiru, Kenya","580.00","18.08","0.00","0.00","0.00","Ksh","Cash","11.09.2022 13:55","14.00","Finished"
"11.09.2022 11:57","Seasons Road, Nairobi","560.00","17.27","0.00","0.00","0.00","Ksh","Cash","11.09.2022 12:25","15.00","Finished"
"11.09.2022 11:44","Kamiti Road 123, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","11.09.2022 11:54","2.00","Finished"
"11.09.2022 11:19","Shallom Street, Nairobi","260.00","8.10","0.00","0.00","0.00","Ksh","Cash","11.09.2022 11:39","4.00","Finished"
"10.09.2022 17:31","Othaya Road, Nairobi","300.00","9.33","0.00","0.00","0.00","Ksh","Cash","10.09.2022 17:50","6.00","Finished"
"10.09.2022 17:00","Yejoka Bar & Grill, Wood Avenue, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","10.09.2022 17:26","3.00","Finished"
"10.09.2022 14:57","Suna Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","10.09.2022 15:17","3.00","Finished"
"10.09.2022 09:23","Barclays Street","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","10.09.2022 09:45","1.00","Finished"
"10.09.2022 08:12","Tom Mboya Street, Nairobi","840.00","25.37","0.00","0.00","0.00","Ksh","Cash","10.09.2022 09:00","20.00","Finished"
"10.09.2022 06:48","Woodley, Nairobi","360.00","11.07","0.00","0.00","0.00","Ksh","Cash","10.09.2022 07:17","8.00","Finished"
"10.09.2022 05:52","Umoja, Nairobi","910.00","27.18","0.00","0.00","0.00","Ksh","Cash","10.09.2022 06:31","23.00","Finished"
"10.09.2022 04:28","Ngotho Road, Nairobi","260.00","8.07","0.00","0.00","0.00","Ksh","Cash","10.09.2022 04:43","4.00","Finished"
"10.09.2022 03:58","Ngong Road P.O. Box 56590, Nairobi","300.00","9.29","0.00","0.00","0.00","Ksh","Cash","10.09.2022 04:19","6.00","Finished"
"10.09.2022 03:20","Kamburu Drive, Nairobi","240.00","7.31","0.00","0.00","0.00","Ksh","Cash","10.09.2022 03:34","4.00","Finished"
"10.09.2022 02:55","1824 Bar & Restaurant, Langata Rd, Nairobi, Nairobi","190.00","5.97","0.00","0.00","0.00","Ksh","Cash","10.09.2022 03:08","3.00","Finished"
"10.09.2022 02:21","Nairobi, Kenya","200.00","6.24","0.00","0.00","0.00","Ksh","Cash","10.09.2022 02:44","4.00","Finished"
"10.09.2022 01:59","Makueni, Nairobi South, Nairobi","280.00","8.54","0.00","0.00","0.00","Ksh","Cash","10.09.2022 02:17","6.00","Finished"
"09.09.2022 21:34","Kungu Karumba Road, Nairobi","390.00","12.05","0.00","0.00","0.00","Ksh","Cash","09.09.2022 21:52","7.00","Finished"
"09.09.2022 21:07","Nairobi, Kenya","310.00","9.51","0.00","0.00","0.00","Ksh","Cash","09.09.2022 21:22","5.00","Finished"
"09.09.2022 18:40","Astrol Apartments, Astrol Petroleum Co Ltd, Thika Road, Nairobi, Kenya","990.00","29.40","0.00","0.00","0.00","Ksh","Cash","09.09.2022 19:55","22.00","Finished"
"09.09.2022 17:18","1st Hunters' Link Road, Nairobi","370.00","11.47","0.00","0.00","0.00","Ksh","Cash","09.09.2022 17:50","8.00","Finished"
"09.09.2022 11:25","Sungura Road, Nairobi","240.00","7.58","0.00","0.00","0.00","Ksh","Cash","09.09.2022 11:38","5.00","Finished"
